person_a,person_b,date,time
249,1260,21/05/2004,07:25:34
1214,68,21/05/2004,07:26:32
41,1236,21/05/2004,07:26:55
437,1033,21/05/2004,07:27:16
1236,41,21/05/2004,07:28:27
1260,725,21/05/2004,07:28:32
1174,700,21/05/2004,07:28:46
1189,1255,21/05/2004,07:29:29
1231,552,21/05/2004,07:29:54
1236,1153,21/05/2004,07:30:13
1176,30,21/05/2004,07:30:51
725,1260,21/05/2004,07:31:01
1111,393,21/05/2004,07:31:32
1255,1189,21/05/2004,07:31:36
41,1236,21/05/2004,07:31:44
128,569,21/05/2004,07:31:59
964,800,21/05/2004,07:32:13
41,1255,21/05/2004,07:32:31
1236,41,21/05/2004,07:32:33
41,1236,21/05/2004,07:32:43
431,605,21/05/2004,07:33:04
1255,41,21/05/2004,07:33:10
1260,725,21/05/2004,07:33:20
249,596,21/05/2004,07:33:30
1153,1236,21/05/2004,07:33:38
41,1255,21/05/2004,07:33:54
1236,1153,21/05/2004,07:34:24
1236,41,21/05/2004,07:34:54
552,1231,21/05/2004,07:34:55
1153,1236,21/05/2004,07:35:03
799,32,21/05/2004,07:35:24
1219,706,21/05/2004,07:35:49
1236,1153,21/05/2004,07:35:52
725,1260,21/05/2004,07:36:04
1255,41,21/05/2004,07:36:07
1153,1236,21/05/2004,07:36:26
1214,68,21/05/2004,07:36:33
683,1189,21/05/2004,07:37:08
1236,437,21/05/2004,07:37:09
994,145,21/05/2004,07:37:13
1219,1256,21/05/2004,07:37:18
1236,1153,21/05/2004,07:37:28
249,1260,21/05/2004,07:37:43
1153,1236,21/05/2004,07:37:53
431,605,21/05/2004,07:38:00
569,128,21/05/2004,07:38:18
1189,683,21/05/2004,07:38:23
41,1255,21/05/2004,07:38:37
1236,209,21/05/2004,07:38:54
431,605,21/05/2004,07:39:28
1236,41,21/05/2004,07:39:34
1059,389,21/05/2004,07:40:06
1113,886,21/05/2004,07:40:24
1255,41,21/05/2004,07:40:37
502,1189,21/05/2004,07:40:46
1059,713,21/05/2004,07:41:01
1236,41,21/05/2004,07:41:41
1260,725,21/05/2004,07:42:02
704,1231,21/05/2004,07:42:54
725,1260,21/05/2004,07:43:47
1236,536,21/05/2004,07:43:47
1214,1236,21/05/2004,07:44:20
809,779,21/05/2004,07:44:23
1189,502,21/05/2004,07:44:32
1260,725,21/05/2004,07:45:49
502,1189,21/05/2004,07:46:12
1236,1153,21/05/2004,07:46:31
1176,856,21/05/2004,07:46:50
1214,1236,21/05/2004,07:47:29
1213,502,21/05/2004,07:47:40
596,249,21/05/2004,07:47:43
1153,1236,21/05/2004,07:47:54
1236,368,21/05/2004,07:48:01
1214,714,21/05/2004,07:48:26
296,194,21/05/2004,07:48:32
128,569,21/05/2004,07:49:00
1189,502,21/05/2004,07:49:47
1214,1236,21/05/2004,07:49:48
1236,152,21/05/2004,07:49:53
725,1260,21/05/2004,07:50:21
502,1189,21/05/2004,07:50:28
249,596,21/05/2004,07:51:00
1214,1113,21/05/2004,07:51:02
1231,704,21/05/2004,07:51:03
1236,67,21/05/2004,07:52:08
1214,1236,21/05/2004,07:53:05
1189,502,21/05/2004,07:53:05
1236,714,21/05/2004,07:53:11
502,1189,21/05/2004,07:53:42
1260,725,21/05/2004,07:54:34
1213,502,21/05/2004,07:54:37
1214,1113,21/05/2004,07:54:44
484,706,21/05/2004,07:56:21
706,128,21/05/2004,07:56:41
1189,502,21/05/2004,07:56:56
706,800,21/05/2004,07:56:56
962,1204,21/05/2004,07:56:57
706,1219,21/05/2004,07:57:15
706,484,21/05/2004,07:57:45
1213,502,21/05/2004,07:57:48
725,1260,21/05/2004,07:58:15
704,1231,21/05/2004,07:58:16
1214,1236,21/05/2004,07:58:36
502,1189,21/05/2004,07:59:42
1214,1113,21/05/2004,07:59:55
368,1236,21/05/2004,08:00:07
1214,1236,21/05/2004,08:00:43
372,527,21/05/2004,08:00:53
263,317,21/05/2004,08:01:29
372,928,21/05/2004,08:01:31
509,364,21/05/2004,08:02:18
1214,1236,21/05/2004,08:02:31
367,1248,21/05/2004,08:03:04
1234,32,21/05/2004,08:03:06
1231,704,21/05/2004,08:03:25
994,893,21/05/2004,08:03:32
706,502,21/05/2004,08:04:22
1189,502,21/05/2004,08:04:46
1214,1236,21/05/2004,08:04:48
835,308,21/05/2004,08:05:24
605,557,21/05/2004,08:05:26
393,1111,21/05/2004,08:05:37
1260,725,21/05/2004,08:05:40
1236,487,21/05/2004,08:06:05
725,1260,21/05/2004,08:06:07
1231,367,21/05/2004,08:06:28
1260,719,21/05/2004,08:06:42
835,1189,21/05/2004,08:06:48
1248,367,21/05/2004,08:06:51
658,193,21/05/2004,08:07:21
1153,1236,21/05/2004,08:07:49
1236,1153,21/05/2004,08:08:00
367,1231,21/05/2004,08:08:05
372,1117,21/05/2004,08:08:09
1236,1153,21/05/2004,08:09:05
367,1248,21/05/2004,08:09:08
1117,372,21/05/2004,08:09:19
1189,835,21/05/2004,08:09:36
1185,545,21/05/2004,08:09:54
725,1260,21/05/2004,08:10:19
1153,1236,21/05/2004,08:10:24
398,72,21/05/2004,08:10:32
1248,367,21/05/2004,08:11:10
605,337,21/05/2004,08:11:14
569,128,21/05/2004,08:11:56
1181,569,21/05/2004,08:12:48
719,1260,21/05/2004,08:12:51
372,1117,21/05/2004,08:12:54
367,1248,21/05/2004,08:13:34
835,1189,21/05/2004,08:13:42
846,792,21/05/2004,08:14:04
605,62,21/05/2004,08:14:30
846,792,21/05/2004,08:14:38
1189,835,21/05/2004,08:15:22
1260,725,21/05/2004,08:15:41
372,928,21/05/2004,08:16:12
372,454,21/05/2004,08:16:24
317,263,21/05/2004,08:16:31
372,473,21/05/2004,08:16:35
1178,679,21/05/2004,08:16:37
128,542,21/05/2004,08:16:54
1260,719,21/05/2004,08:16:56
725,1260,21/05/2004,08:17:26
719,1260,21/05/2004,08:17:42
337,605,21/05/2004,08:17:44
101,118,21/05/2004,08:18:43
1184,1181,21/05/2004,08:19:31
1260,725,21/05/2004,08:19:54
1260,719,21/05/2004,08:20:32
1178,679,21/05/2004,08:20:32
1181,1184,21/05/2004,08:22:29
1246,249,21/05/2004,08:25:41
62,1224,21/05/2004,08:27:06
846,128,21/05/2004,08:27:21
62,605,21/05/2004,08:27:33
296,295,21/05/2004,08:28:49
719,1260,21/05/2004,08:29:50
1260,719,21/05/2004,08:31:44
719,1260,21/05/2004,08:32:24
809,1262,21/05/2004,08:32:26
1189,835,21/05/2004,08:34:04
1189,1255,21/05/2004,08:34:26
377,1117,21/05/2004,08:37:10
1260,725,21/05/2004,08:37:37
474,357,21/05/2004,08:38:17
1118,1231,21/05/2004,08:39:45
1118,1236,21/05/2004,08:40:00
681,1118,21/05/2004,08:40:07
1118,681,21/05/2004,08:40:28
1190,32,21/05/2004,08:40:50
325,1260,21/05/2004,08:41:16
859,357,21/05/2004,08:41:35
681,1118,21/05/2004,08:42:34
719,1260,21/05/2004,08:42:42
1195,1167,21/05/2004,08:43:06
398,313,21/05/2004,08:43:50
1118,681,21/05/2004,08:44:03
97,407,21/05/2004,08:46:04
72,398,21/05/2004,08:46:05
539,713,21/05/2004,08:46:16
1231,1118,21/05/2004,08:46:48
1118,1231,21/05/2004,08:47:16
681,1118,21/05/2004,08:48:33
1263,713,21/05/2004,08:48:36
234,50,21/05/2004,08:48:49
285,1255,21/05/2004,08:50:01
1118,681,21/05/2004,08:50:12
72,679,21/05/2004,08:50:43
681,1118,21/05/2004,08:51:07
1118,681,21/05/2004,08:51:27
681,1118,21/05/2004,08:52:15
1118,681,21/05/2004,08:53:34
994,713,21/05/2004,08:55:14
681,1118,21/05/2004,08:55:16
615,1213,21/05/2004,08:55:27
1118,681,21/05/2004,08:55:55
681,1118,21/05/2004,08:57:20
1118,681,21/05/2004,08:57:40
377,415,21/05/2004,08:59:36
615,1103,21/05/2004,08:59:59
681,1118,21/05/2004,09:01:28
1118,681,21/05/2004,09:02:41
513,388,21/05/2004,09:05:45
513,590,21/05/2004,09:06:53
377,1185,21/05/2004,09:09:01
1118,681,21/05/2004,09:09:05
740,713,21/05/2004,09:10:05
994,1103,21/05/2004,09:13:10
50,596,21/05/2004,09:13:27
1246,99,21/05/2004,09:15:10
377,1185,21/05/2004,09:16:07
762,513,21/05/2004,09:16:22
212,678,21/05/2004,09:16:44
68,1214,21/05/2004,09:22:15
1066,713,21/05/2004,09:23:23
372,1246,21/05/2004,09:27:16
1158,1136,21/05/2004,09:27:32
372,713,21/05/2004,09:28:22
1158,297,21/05/2004,09:28:25
372,353,21/05/2004,09:29:50
1246,372,21/05/2004,09:30:18
1158,713,21/05/2004,09:30:33
994,513,21/05/2004,09:30:53
1158,713,21/05/2004,09:31:31
144,1185,21/05/2004,09:34:43
596,50,21/05/2004,09:39:48
144,834,21/05/2004,09:39:50
377,3,21/05/2004,09:43:19
994,97,21/05/2004,09:43:35
547,713,21/05/2004,09:43:54
97,994,21/05/2004,09:44:41
928,372,21/05/2004,09:44:49
1214,68,21/05/2004,09:45:33
68,1214,21/05/2004,09:46:09
377,144,21/05/2004,09:47:03
994,97,21/05/2004,09:47:11
1214,68,21/05/2004,09:47:24
1185,144,21/05/2004,09:48:24
1021,547,21/05/2004,09:48:38
377,615,21/05/2004,09:48:58
1189,713,21/05/2004,09:52:13
144,1185,21/05/2004,09:53:33
928,362,21/05/2004,09:53:46
547,1018,21/05/2004,09:54:03
994,536,21/05/2004,09:54:06
760,975,21/05/2004,09:55:16
547,1021,21/05/2004,09:56:28
794,1161,21/05/2004,09:56:28
372,928,21/05/2004,09:57:55
994,1054,21/05/2004,09:58:49
308,835,21/05/2004,10:05:17
204,615,21/05/2004,10:07:29
51,969,21/05/2004,10:07:37
204,1189,21/05/2004,10:07:46
928,372,21/05/2004,10:07:52
878,437,21/05/2004,10:08:20
928,964,21/05/2004,10:09:22
297,1158,21/05/2004,10:09:29
878,1255,21/05/2004,10:13:01
48,1136,21/05/2004,10:14:17
1189,437,21/05/2004,10:14:24
245,699,21/05/2004,10:14:59
298,687,21/05/2004,10:15:39
1189,204,21/05/2004,10:16:42
638,725,21/05/2004,10:23:00
1189,297,21/05/2004,10:24:40
950,353,21/05/2004,10:24:58
1189,482,21/05/2004,10:27:34
388,513,21/05/2004,10:29:24
323,367,21/05/2004,10:29:39
323,42,21/05/2004,10:30:15
323,42,21/05/2004,10:30:28
297,1189,21/05/2004,10:30:37
323,341,21/05/2004,10:31:46
341,323,21/05/2004,10:32:02
341,323,21/05/2004,10:32:28
323,341,21/05/2004,10:32:29
323,341,21/05/2004,10:32:38
323,341,21/05/2004,10:33:04
323,298,21/05/2004,10:34:10
341,323,21/05/2004,10:35:32
323,341,21/05/2004,10:36:42
341,323,21/05/2004,10:37:19
48,323,21/05/2004,10:38:01
323,341,21/05/2004,10:38:30
323,48,21/05/2004,10:38:53
341,323,21/05/2004,10:40:14
48,323,21/05/2004,10:40:21
323,341,21/05/2004,10:40:54
323,48,21/05/2004,10:41:20
405,388,21/05/2004,10:41:43
1240,536,21/05/2004,10:42:08
341,323,21/05/2004,10:42:13
323,341,21/05/2004,10:43:32
48,323,21/05/2004,10:43:56
323,48,21/05/2004,10:44:34
1195,103,21/05/2004,10:45:14
48,323,21/05/2004,10:46:02
341,323,21/05/2004,10:46:18
323,48,21/05/2004,10:47:24
1195,103,21/05/2004,10:48:02
323,341,21/05/2004,10:48:27
1196,834,21/05/2004,10:49:31
341,323,21/05/2004,10:51:04
1186,783,21/05/2004,10:51:10
1195,103,21/05/2004,10:52:15
323,341,21/05/2004,10:52:24
48,323,21/05/2004,10:54:03
454,1043,21/05/2004,10:54:05
341,323,21/05/2004,10:54:08
323,48,21/05/2004,10:55:31
1213,615,21/05/2004,10:55:47
323,341,21/05/2004,10:56:08
48,323,21/05/2004,10:56:24
323,48,21/05/2004,10:58:21
781,538,21/05/2004,10:58:32
341,323,21/05/2004,10:58:48
1018,547,21/05/2004,10:59:36
48,323,21/05/2004,11:00:10
1213,277,21/05/2004,11:00:15
1195,103,21/05/2004,11:02:26
547,1018,21/05/2004,11:03:01
245,1264,21/05/2004,11:04:28
1018,547,21/05/2004,11:04:42
1264,245,21/05/2004,11:04:44
245,1264,21/05/2004,11:05:30
323,341,21/05/2004,11:05:35
323,48,21/05/2004,11:06:11
547,1018,21/05/2004,11:06:37
781,307,21/05/2004,11:07:01
9,679,21/05/2004,11:07:58
9,1206,21/05/2004,11:08:08
341,323,21/05/2004,11:08:32
9,1196,21/05/2004,11:08:45
48,323,21/05/2004,11:09:36
323,341,21/05/2004,11:10:17
1093,341,21/05/2004,11:10:22
1093,341,21/05/2004,11:10:28
1093,950,21/05/2004,11:10:41
323,48,21/05/2004,11:10:56
341,323,21/05/2004,11:11:02
341,1093,21/05/2004,11:11:25
353,950,21/05/2004,11:12:01
323,341,21/05/2004,11:12:37
48,323,21/05/2004,11:12:49
323,48,21/05/2004,11:13:22
323,741,21/05/2004,11:14:08
341,323,21/05/2004,11:15:11
48,323,21/05/2004,11:15:43
741,323,21/05/2004,11:15:53
950,353,21/05/2004,11:15:55
323,341,21/05/2004,11:16:10
323,48,21/05/2004,11:16:33
323,741,21/05/2004,11:16:53
353,950,21/05/2004,11:17:08
341,323,21/05/2004,11:17:20
48,323,21/05/2004,11:17:42
323,341,21/05/2004,11:18:27
928,1265,21/05/2004,11:18:38
323,48,21/05/2004,11:18:42
950,353,21/05/2004,11:18:49
741,323,21/05/2004,11:19:23
48,323,21/05/2004,11:19:59
323,741,21/05/2004,11:21:08
950,1093,21/05/2004,11:21:17
323,48,21/05/2004,11:21:27
323,48,21/05/2004,11:21:45
42,323,21/05/2004,11:22:21
741,323,21/05/2004,11:22:57
323,42,21/05/2004,11:22:59
323,741,21/05/2004,11:23:26
48,323,21/05/2004,11:23:38
42,323,21/05/2004,11:23:48
323,48,21/05/2004,11:24:47
741,323,21/05/2004,11:25:23
323,42,21/05/2004,11:25:23
341,323,21/05/2004,11:25:40
323,741,21/05/2004,11:25:48
323,341,21/05/2004,11:26:16
48,323,21/05/2004,11:26:24
323,48,21/05/2004,11:27:09
741,323,21/05/2004,11:27:20
42,323,21/05/2004,11:28:24
341,323,21/05/2004,11:28:56
323,741,21/05/2004,11:29:26
323,42,21/05/2004,11:29:58
323,341,21/05/2004,11:30:25
741,323,21/05/2004,11:30:31
48,323,21/05/2004,11:30:36
42,323,21/05/2004,11:30:56
323,741,21/05/2004,11:31:19
323,48,21/05/2004,11:31:49
323,42,21/05/2004,11:32:18
341,323,21/05/2004,11:32:26
42,928,21/05/2004,11:32:59
741,323,21/05/2004,11:33:02
323,341,21/05/2004,11:33:46
48,323,21/05/2004,11:34:05
323,741,21/05/2004,11:34:45
42,323,21/05/2004,11:34:58
323,48,21/05/2004,11:35:04
341,323,21/05/2004,11:35:22
42,1266,21/05/2004,11:35:37
323,42,21/05/2004,11:35:48
687,298,21/05/2004,11:36:20
48,323,21/05/2004,11:36:39
323,341,21/05/2004,11:36:42
687,1056,21/05/2004,11:36:59
928,80,21/05/2004,11:37:04
323,48,21/05/2004,11:37:18
341,323,21/05/2004,11:37:51
48,323,21/05/2004,11:38:10
741,323,21/05/2004,11:38:12
323,341,21/05/2004,11:38:24
323,48,21/05/2004,11:38:36
323,741,21/05/2004,11:39:16
42,323,21/05/2004,11:39:17
341,323,21/05/2004,11:39:17
928,42,21/05/2004,11:39:18
323,341,21/05/2004,11:40:27
323,42,21/05/2004,11:40:41
741,323,21/05/2004,11:41:08
323,741,21/05/2004,11:41:39
341,323,21/05/2004,11:42:57
741,323,21/05/2004,11:43:02
48,323,21/05/2004,11:44:20
323,341,21/05/2004,11:44:42
323,741,21/05/2004,11:45:22
323,48,21/05/2004,11:45:35
48,323,21/05/2004,11:47:30
48,323,21/05/2004,11:48:13
323,48,21/05/2004,11:48:28
741,323,21/05/2004,11:48:46
323,48,21/05/2004,11:48:54
323,741,21/05/2004,11:49:09
341,323,21/05/2004,11:49:40
48,323,21/05/2004,11:49:48
48,323,21/05/2004,11:50:21
741,323,21/05/2004,11:50:59
323,341,21/05/2004,11:51:44
1267,323,21/05/2004,11:52:27
323,48,21/05/2004,11:52:34
323,741,21/05/2004,11:53:17
323,1267,21/05/2004,11:53:28
48,323,21/05/2004,11:54:14
1131,309,21/05/2004,11:54:39
323,48,21/05/2004,11:54:59
341,323,21/05/2004,11:55:15
741,323,21/05/2004,11:55:18
48,323,21/05/2004,11:55:31
1267,323,21/05/2004,11:55:43
323,341,21/05/2004,11:55:58
323,741,21/05/2004,11:56:21
323,48,21/05/2004,11:57:35
323,1267,21/05/2004,11:57:48
741,323,21/05/2004,11:58:27
323,741,21/05/2004,11:59:21
1267,323,21/05/2004,11:59:30
323,1267,21/05/2004,11:59:42
72,1039,21/05/2004,12:00:11
1267,323,21/05/2004,12:00:53
323,1267,21/05/2004,12:01:30
48,323,21/05/2004,12:02:20
741,323,21/05/2004,12:02:28
1267,323,21/05/2004,12:02:39
323,48,21/05/2004,12:03:05
48,323,21/05/2004,12:03:17
341,323,21/05/2004,12:03:19
323,741,21/05/2004,12:03:55
323,1267,21/05/2004,12:04:03
323,341,21/05/2004,12:05:00
323,1267,21/05/2004,12:05:11
341,323,21/05/2004,12:05:26
1267,323,21/05/2004,12:06:07
741,323,21/05/2004,12:06:24
204,1189,21/05/2004,12:15:15
350,447,21/05/2004,14:12:54
617,704,21/05/2004,14:24:32
679,72,21/05/2004,14:47:49
964,928,21/05/2004,14:52:07
41,1255,21/05/2004,14:54:55
32,1190,21/05/2004,14:56:24
277,1213,21/05/2004,15:02:58
1178,1158,21/05/2004,15:18:10
233,193,21/05/2004,15:23:41
70,1113,21/05/2004,16:02:09
342,1268,21/05/2004,16:11:34
594,840,21/05/2004,16:11:52
342,1268,21/05/2004,16:11:55
342,1268,21/05/2004,16:18:03
342,1268,21/05/2004,16:18:28
342,1268,21/05/2004,16:18:49
342,1268,21/05/2004,16:20:18
1127,322,21/05/2004,16:23:08
1127,641,21/05/2004,16:26:18
1113,70,21/05/2004,16:26:21
1127,1269,21/05/2004,16:29:41
342,1268,21/05/2004,16:30:16
1268,342,21/05/2004,16:35:36
1136,48,21/05/2004,16:36:16
1136,1158,21/05/2004,16:36:46
1136,1270,21/05/2004,16:37:22
1271,1,21/05/2004,16:40:34
342,1268,21/05/2004,16:43:33
1127,536,21/05/2004,16:46:11
999,713,21/05/2004,17:09:23
999,297,21/05/2004,17:10:11
80,928,21/05/2004,17:12:46
415,329,21/05/2004,17:26:18
797,1268,21/05/2004,17:26:49
1127,1137,21/05/2004,17:26:57
588,1185,21/05/2004,17:29:49
9,679,21/05/2004,17:37:30
621,48,21/05/2004,17:37:50
309,1131,21/05/2004,17:37:55
415,142,21/05/2004,17:38:50
415,12,21/05/2004,17:39:06
415,1121,21/05/2004,17:39:21
415,329,21/05/2004,17:39:41
415,997,21/05/2004,17:40:10
1272,887,21/05/2004,17:45:21
958,704,21/05/2004,17:45:57
1127,2,21/05/2004,17:46:05
1272,265,21/05/2004,17:47:43
966,1248,21/05/2004,17:52:56
770,44,21/05/2004,17:53:53
958,959,21/05/2004,18:00:53
527,372,21/05/2004,18:02:47
958,621,21/05/2004,18:04:08
1248,966,21/05/2004,18:04:54
799,32,21/05/2004,18:17:41
1042,713,21/05/2004,18:19:49
1042,1056,21/05/2004,18:20:12
70,1113,21/05/2004,18:20:57
470,288,21/05/2004,18:21:47
1042,12,21/05/2004,18:22:04
1042,145,21/05/2004,18:22:21
779,809,21/05/2004,18:23:20
1042,34,21/05/2004,18:24:54
525,1246,21/05/2004,18:28:07
32,799,21/05/2004,18:28:11
1255,285,21/05/2004,18:31:03
1255,878,21/05/2004,18:31:36
1255,41,21/05/2004,18:31:47
799,32,21/05/2004,18:33:42
32,799,21/05/2004,18:34:14
431,727,21/05/2004,18:38:47
799,32,21/05/2004,18:38:58
278,1215,21/05/2004,18:39:03
431,617,21/05/2004,18:40:37
498,639,21/05/2004,18:42:02
963,393,21/05/2004,18:43:00
1248,80,21/05/2004,18:44:21
834,1196,21/05/2004,18:46:01
621,958,21/05/2004,18:51:06
72,679,21/05/2004,18:53:09
42,1270,21/05/2004,18:54:01
725,638,21/05/2004,18:57:41
736,617,21/05/2004,18:58:15
1113,70,21/05/2004,18:59:12
53,1272,21/05/2004,19:03:06
725,1260,21/05/2004,19:03:49
127,697,21/05/2004,19:04:06
627,431,21/05/2004,19:04:34
32,220,21/05/2004,19:04:46
713,1158,21/05/2004,19:04:52
713,1158,21/05/2004,19:05:11
713,372,21/05/2004,19:05:27
1246,525,21/05/2004,19:05:34
1270,1136,21/05/2004,19:05:38
431,627,21/05/2004,19:06:37
32,638,21/05/2004,19:07:46
1273,1274,21/05/2004,19:08:55
525,1246,21/05/2004,19:11:14
1142,990,21/05/2004,19:11:21
627,431,21/05/2004,19:11:37
36,770,21/05/2004,19:12:14
1195,1167,21/05/2004,19:13:27
288,470,21/05/2004,19:14:40
372,527,21/05/2004,19:14:59
372,713,21/05/2004,19:15:10
1273,475,21/05/2004,19:19:39
475,1273,21/05/2004,19:20:05
542,495,21/05/2004,19:21:36
372,1244,21/05/2004,19:22:19
542,128,21/05/2004,19:22:29
63,797,21/05/2004,19:23:15
542,314,21/05/2004,19:23:39
1244,1275,21/05/2004,19:26:00
1246,525,21/05/2004,19:27:49
462,675,21/05/2004,19:31:13
1043,454,21/05/2004,19:32:22
1033,437,21/05/2004,19:34:22
525,1246,21/05/2004,19:35:09
278,1248,21/05/2004,19:35:18
1248,278,21/05/2004,19:39:09
114,770,21/05/2004,19:39:10
542,1216,21/05/2004,19:39:15
105,475,21/05/2004,19:41:01
278,1248,21/05/2004,19:41:29
1211,1033,21/05/2004,19:41:38
1131,309,21/05/2004,19:41:56
1211,1163,21/05/2004,19:42:19
1211,32,21/05/2004,19:42:31
823,149,21/05/2004,19:43:47
1259,1236,21/05/2004,19:45:12
823,1185,21/05/2004,19:45:36
823,41,21/05/2004,19:45:44
1248,278,21/05/2004,19:45:55
105,288,21/05/2004,19:45:59
823,1211,21/05/2004,19:46:06
288,105,21/05/2004,19:46:32
278,1248,21/05/2004,19:46:49
105,288,21/05/2004,19:47:05
32,1211,21/05/2004,19:47:42
288,105,21/05/2004,19:48:00
425,765,21/05/2004,19:48:51
105,701,21/05/2004,19:49:07
475,105,21/05/2004,19:49:39
105,288,21/05/2004,19:50:12
105,475,21/05/2004,19:50:27
425,753,21/05/2004,19:50:30
487,1236,21/05/2004,19:51:38
105,1276,21/05/2004,19:52:17
105,1276,21/05/2004,19:52:50
288,105,21/05/2004,19:53:09
105,1181,21/05/2004,19:53:13
823,615,21/05/2004,19:54:21
105,288,21/05/2004,19:54:39
105,569,21/05/2004,19:55:38
288,105,21/05/2004,19:55:41
606,821,21/05/2004,19:57:29
569,105,21/05/2004,19:57:36
105,288,21/05/2004,19:58:34
823,1139,21/05/2004,19:59:03
42,620,21/05/2004,19:59:10
42,142,21/05/2004,19:59:32
288,105,21/05/2004,19:59:42
105,569,21/05/2004,19:59:43
142,415,21/05/2004,19:59:56
105,288,21/05/2004,20:00:13
350,617,21/05/2004,20:00:16
770,36,21/05/2004,20:00:58
569,105,21/05/2004,20:01:12
105,638,21/05/2004,20:01:12
105,569,21/05/2004,20:01:47
998,823,21/05/2004,20:01:57
142,1260,21/05/2004,20:02:03
822,679,21/05/2004,20:02:26
142,42,21/05/2004,20:02:55
823,998,21/05/2004,20:03:03
454,1043,21/05/2004,20:03:11
105,42,21/05/2004,20:03:15
823,308,21/05/2004,20:03:39
105,323,21/05/2004,20:04:12
105,307,21/05/2004,20:04:36
142,713,21/05/2004,20:05:13
569,105,21/05/2004,20:05:13
475,105,21/05/2004,20:05:40
105,569,21/05/2004,20:06:26
105,475,21/05/2004,20:06:39
105,569,21/05/2004,20:06:52
770,114,21/05/2004,20:07:27
105,606,21/05/2004,20:08:05
252,350,21/05/2004,20:08:16
142,1277,21/05/2004,20:08:38
569,105,21/05/2004,20:08:43
105,964,21/05/2004,20:09:27
606,105,21/05/2004,20:10:11
105,569,21/05/2004,20:10:31
105,606,21/05/2004,20:11:02
606,105,21/05/2004,20:11:49
606,105,21/05/2004,20:12:26
569,105,21/05/2004,20:12:36
105,606,21/05/2004,20:12:58
105,606,21/05/2004,20:13:27
1248,346,21/05/2004,20:13:54
105,569,21/05/2004,20:14:01
964,105,21/05/2004,20:14:13
569,105,21/05/2004,20:14:31
105,964,21/05/2004,20:16:02
105,569,21/05/2004,20:16:16
105,964,21/05/2004,20:16:37
964,105,21/05/2004,20:18:31
569,105,21/05/2004,20:18:51
105,964,21/05/2004,20:19:10
105,569,21/05/2004,20:19:43
569,105,21/05/2004,20:21:05
617,350,21/05/2004,20:21:13
105,569,21/05/2004,20:22:43
463,252,21/05/2004,20:25:27
463,687,21/05/2004,20:25:43
1213,277,21/05/2004,20:25:49
463,1010,21/05/2004,20:26:29
569,105,21/05/2004,20:27:08
899,586,21/05/2004,20:27:22
70,1113,21/05/2004,20:27:57
463,339,21/05/2004,20:28:04
105,463,21/05/2004,20:28:15
105,569,21/05/2004,20:28:39
569,105,21/05/2004,20:29:21
463,105,21/05/2004,20:29:41
1036,713,21/05/2004,20:29:50
725,835,21/05/2004,20:30:20
924,1158,21/05/2004,20:30:44
105,569,21/05/2004,20:30:44
105,463,21/05/2004,20:31:00
105,463,21/05/2004,20:31:53
32,105,21/05/2004,20:33:36
463,105,21/05/2004,20:34:00
339,463,21/05/2004,20:34:27
105,463,21/05/2004,20:35:40
105,463,21/05/2004,20:36:19
615,204,21/05/2004,20:36:20
615,1213,21/05/2004,20:36:26
32,105,21/05/2004,20:36:34
32,1234,21/05/2004,20:39:28
615,823,21/05/2004,20:39:48
487,3,21/05/2004,20:40:14
105,463,21/05/2004,20:40:23
105,463,21/05/2004,20:41:29
32,349,21/05/2004,20:41:31
105,32,21/05/2004,20:43:26
199,1244,21/05/2004,20:44:13
105,621,21/05/2004,20:45:33
32,105,21/05/2004,20:45:54
3,487,21/05/2004,20:46:26
105,32,21/05/2004,20:47:04
621,105,21/05/2004,20:47:35
105,621,21/05/2004,20:49:01
32,105,21/05/2004,20:49:39
34,282,21/05/2004,20:50:14
298,687,21/05/2004,20:51:23
823,615,21/05/2004,20:51:31
105,32,21/05/2004,20:52:14
298,323,21/05/2004,20:52:33
105,155,21/05/2004,20:55:03
142,257,21/05/2004,20:56:31
1062,9,21/05/2004,20:57:24
32,105,21/05/2004,20:57:26
1062,42,21/05/2004,20:58:27
377,415,21/05/2004,20:59:13
105,32,21/05/2004,20:59:13
377,615,21/05/2004,20:59:38
42,1062,21/05/2004,21:01:31
704,617,21/05/2004,21:05:20
859,431,21/05/2004,22:34:54
859,547,21/05/2004,22:35:44
536,1236,21/05/2004,22:36:31
318,802,21/05/2004,22:36:47
536,994,21/05/2004,22:36:48
536,1127,21/05/2004,22:37:46
644,144,21/05/2004,22:38:20
1260,142,21/05/2004,22:39:49
1260,719,21/05/2004,22:41:42
105,697,21/05/2004,22:42:15
969,51,21/05/2004,22:42:19
644,1251,21/05/2004,22:42:52
644,1251,21/05/2004,22:43:00
144,644,21/05/2004,22:46:34
323,298,21/05/2004,22:46:57
32,1127,21/05/2004,22:47:37
644,144,21/05/2004,22:48:11
144,644,21/05/2004,22:50:43
32,1260,21/05/2004,22:51:02
357,474,21/05/2004,22:52:16
617,704,21/05/2004,22:52:50
644,144,21/05/2004,22:52:59
144,644,21/05/2004,22:54:25
1260,32,21/05/2004,22:54:53
644,144,21/05/2004,22:55:29
144,644,21/05/2004,22:56:42
644,144,21/05/2004,22:57:52
144,644,21/05/2004,22:59:42
